año,Mes,País destino,Nombre exportador,sacos_70,sacos_60,valor_usd,total_kg,fecha
2020,7,Alemania,TRILLADORAS DE LAS COOPERATVAS DE,1925,2246,349999.99999999994,134750,2020-07-01
2020,7,Alemania,SUCDEN COLOMBIA SAS,5051,5891,1313807.8199999998,353570,2020-07-01
2020,7,Alemania,SUCAFINA COLOMBIA SAS,3344,3902,853654.4900000001,234080,2020-07-01
2020,7,Alemania,PROMOTORA DE CAFE COLOMBIA S.A.,35,41,21538.61,2450,2020-07-01
2020,7,Alemania,SKN CARIBECAFE LTDA,5359,6253,1263977.0299999998,375130,2020-07-01
2020,7,Alemania,SIRUMA COFFEE S.A.S.,306,357,85000.0,21420,2020-07-01
2020,7,Alemania,RACAFE & CIA S.C.A.,1475,1720,310249.12,103250,2020-07-01
2020,7,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,14986,17479,3459003.549999999,1049020,2020-07-01
2020,8,Alemania,CARAVELA COLOMBIA S.A.S,276,322,59125.0,19320,2020-08-01
2020,8,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,11982,13976,2899337.1700000004,838740,2020-08-01
2020,8,Alemania,SKN CARIBECAFE LTDA,3567,4167,844081.98,249690,2020-08-01
2020,8,Alemania,RACAFE & CIA S.C.A.,4722,5509,747089.2099999998,330540,2020-08-01
2020,8,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,1200,1401,240000.0,84000,2020-08-01
2020,8,Alemania,KAWA COMERCIO SOSTENIBLE SAS,161,188,67497.5,11270,2020-08-01
2020,8,Alemania,FEDERACION NACIONAL DE CAFETEROS,25212,29417,6120266.390000003,1764840,2020-08-01
2020,8,Alemania,EXPOCOSURCA S.A. C.I.,549,641,118250.0,38430,2020-08-01
2020,8,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,2873,3353,748309.2899999999,201110,2020-08-01
2020,8,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,12144,14162,2890575.3199999994,850080,2020-08-01
2020,8,Alemania,CARCAFE LTDA,14179,16547,3526862.5500000003,992530,2020-08-01
2020,8,Alemania,CAFE COLSUAVES S.A.S,300,350,64500.0,21000,2020-08-01
2020,8,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,5323,6212,1258264.2499999998,372610,2020-08-01
2020,8,Alemania,SUCDEN COLOMBIA SAS,2700,3149,449999.99000000005,189000,2020-08-01
2020,9,Alemania,ALMA DEL HUILA EXPORTADORES SAS,16,19,5498.0,1120,2020-09-01
2020,9,Alemania,CARCAFE LTDA,10678,12460,2765566.0400000005,747460,2020-09-01
2020,9,Alemania,SUCDEN COLOMBIA SAS,7498,8747,1352011.9100000001,524860,2020-09-01
2020,9,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,8880,10363,1966354.8,621600,2020-09-01
2020,9,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,2396,2797,643969.66,167720,2020-09-01
2020,9,Alemania,ASOCIACIÓN DE PRODUCTORES DEL,39,46,14807.04,2730,2020-09-01
2020,9,Alemania,CAFE GRANJA LA ESPERANZA  S.A. C.I.,257,301,60200.0,17990,2020-09-01
2020,9,Alemania,CONDOR SPECIALTY COFFEE S.A.S,210,246,69999.99,14700,2020-09-01
2020,9,Alemania,CENTRAL COOPERATIVA INDIGENA DEL,599,699,129000.0,41930,2020-09-01
2020,9,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,8313,9703,2012053.7300000011,581910,2020-09-01
2020,9,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,1201,1401,316254.5,84070,2020-09-01
2020,9,Alemania,EXPOCOSURCA S.A. C.I.,550,641,118250.0,38500,2020-09-01
2020,9,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,118272.0,32060,2020-09-01
2020,9,Alemania,LONDON INVERSIONES S.A.S,36,42,13200.060000000001,2520,2020-09-01
2020,9,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,3300,3849,820000.01,231000,2020-09-01
2020,9,Alemania,MASTERCOL TRADING SAS,325,380,55000.0,22750,2020-09-01
2020,9,Alemania,OSITO COLOMBIA SAS,50,59,24741.49,3500,2020-09-01
2020,9,Alemania,PROMOTORA CAFE DE ALTURA SAS,344,403,340000.00000000006,24080,2020-09-01
2020,9,Alemania,RACAFE & CIA S.C.A.,2564,2990,523273.67,179480,2020-09-01
2020,9,Alemania,SKN CARIBECAFE LTDA,3000,3500,847125.09,210000,2020-09-01
2020,9,Alemania,FEDERACION NACIONAL DE CAFETEROS,12241,14281,3173948.96,856870,2020-09-01
2020,10,Alemania,SKN CARIBECAFE SAS,1699,1982,433182.23,118930,2020-10-01
2020,10,Alemania,CONDOR SPECIALTY COFFEE S.A.S,570,665,120000.01000000001,39900,2020-10-01
2020,10,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,6272,7316,1657620.9399999992,439040,2020-10-01
2020,10,Alemania,SUNTERRA SAS,113,132,40521.68,7910,2020-10-01
2020,10,Alemania,SUCAFINA COLOMBIA SAS,1495,1743,355926.42000000004,104650,2020-10-01
2020,10,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,14360,16746,3253177.7600000002,1005200,2020-10-01
2020,10,Alemania,RACAFE & CIA S.C.A.,2929,3416,470000.0,205030,2020-10-01
2020,10,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,6062,7071,1480000.0,424340,2020-10-01
2020,10,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,118272.0,32060,2020-10-01
2020,10,Alemania,G&B HIJOS SAS,104,120,65159.869999999995,7280,2020-10-01
2020,10,Alemania,FEDERACION NACIONAL DE CAFETEROS,12511,14596,3148900.62,875770,2020-10-01
2020,10,Alemania,COOPERATIVA DEPARTAMENTAL DE,875,1021,150000.0,61250,2020-10-01
2020,10,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,4707,5488,1260171.69,329490,2020-10-01
2020,10,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,7067,8248,1741345.3000000003,494690,2020-10-01
2020,10,Alemania,CENTRAL COOPERATIVA INDIGENA DEL,284,331,61275.0,19880,2020-10-01
2020,10,Alemania,CARCAFE LTDA,7195,8394,1898094.3299999996,503650,2020-10-01
2020,10,Alemania,CARAVELA COLOMBIA S.A.S,551,642,118250.0,38570,2020-10-01
2020,10,Alemania,C. I. LOHAS BEANS S.A.S,285,333,70000.0,19950,2020-10-01
2020,10,Alemania,ASOCIACION DE AUTORIDADES DEL CONSE,250,291,94540.0,17500,2020-10-01
2020,10,Alemania,ALTAMIRA SUPREMO S.A.S,275,321,59125.0,19250,2020-10-01
2020,10,Alemania,AGROPECUARIA ORGÁNICA TATAMÁ SAS,100,117,50000.0,7000,2020-10-01
2020,10,Alemania,SUCDEN COLOMBIA SAS,4195,4897,725742.0099999999,293650,2020-10-01
2020,10,Alemania,NEVACOS BEANS SAS,50,60,200000.0,3500,2020-10-01
2020,11,Alemania,AMARILLO EXPORT SAS,206,240,84286.0,14420,2020-11-01
2020,11,Alemania,SUCAFINA COLOMBIA S.A.S,4599,5370,1027280.32,321930,2020-11-01
2020,11,Alemania,CONDOR SPECIALTY COFFEE S.A.S,2749,3206,704333.0700000002,192430,2020-11-01
2020,11,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,9764,11389,2568451.03,683480,2020-11-01
2020,11,Alemania,ALTAMIRA SUPREMO S.A.S,265,309,60845.0,18550,2020-11-01
2020,11,Alemania,AZAHAR COFFEE COMPANY S.A.S,291,337,73489.54999999999,20370,2020-11-01
2020,11,Alemania,CAFE GRANJA LA ESPERANZA  S.A. C.I.,255,298,61705.0,17850,2020-11-01
2020,11,Alemania,CAFEXPORT SARL SUCURSAL COLOMBIA,600,700,100000.0,42000,2020-11-01
2020,11,Alemania,CARAVELA COLOMBIA S.A.S,284,331,62995.0,19880,2020-11-01
2020,11,Alemania,CARCAFE LTDA,3545,4139,930449.8,248150,2020-11-01
2020,11,Alemania,SKN CARIBECAFE SAS,3872,4517,861122.72,271040,2020-11-01
2020,11,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,15723,18335,3724290.0100000002,1100610,2020-11-01
2020,11,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,118272.0,32060,2020-11-01
2020,11,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,7415,8650,1490000.0200000003,519050,2020-11-01
2020,11,Alemania,OLAM AGRO COLOMBIA S.A.S,4189,4890,960000.02,293230,2020-11-01
2020,11,Alemania,PROMOTORA DE CAFE COLOMBIA S.A.,30,34,18619.23,2100,2020-11-01
2020,11,Alemania,RACAFE & CIA S.C.A.,6151,7178,1296107.4900000002,430570,2020-11-01
2020,11,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,6493,7574,1390311.25,454510,2020-11-01
2020,11,Alemania,SUCDEN COLOMBIA SAS,12535,14630,2485197.019999999,877450,2020-11-01
2020,11,Alemania,FEDERACION NACIONAL DE CAFETEROS,8854,10327,2307043.8000000003,619780,2020-11-01
2020,11,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,5281,6161,1316215.1800000002,369670,2020-11-01
2020,12,Alemania,RACAFE & CIA S.C.A.,17693,20643,4229484.87,1238510,2020-12-01
2020,12,Alemania,SKN CARIBECAFE SAS,3884,4529,672446.6300000001,271880,2020-12-01
2020,12,Alemania,SUCAFINA COLOMBIA S.A.S,1450,1691,329136.99,101500,2020-12-01
2020,12,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,11968,13962,3163457.6300000004,837760,2020-12-01
2020,12,Alemania,ALTAMIRA SUPREMO S.A.S,275,321,59125.0,19250,2020-12-01
2020,12,Alemania,CAFE GRANJA LA ESPERANZA  S.A. C.I.,250,292,53750.0,17500,2020-12-01
2020,12,Alemania,CARCAFE LTDA,3297,3846,865652.6100000001,230790,2020-12-01
2020,12,Alemania,COMERCIALIZADORA CUMBRES S.A.S,286,333,72285.57,20020,2020-12-01
2020,12,Alemania,COMERCIALIZADORA TIERRA CAFE S.A.S.,286,334,96002.82,20020,2020-12-01
2020,12,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,6417,7488,1605912.55,449190,2020-12-01
2020,12,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,6723,7847,1791448.4700000002,470610,2020-12-01
2020,12,Alemania,CARAVELA COLOMBIA S.A.S,554,646,119755.0,38780,2020-12-01
2020,12,Alemania,FEDERACION NACIONAL DE CAFETEROS,7863,9172,2166295.67,550410,2020-12-01
2020,12,Alemania,INDUSTRIAS ALIADAS S.A.S,916,1068,236544.0,64120,2020-12-01
2020,12,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,7997,9328,1679999.97,559790,2020-12-01
2020,12,Alemania,OLAM AGRO COLOMBIA S.A.S,4364,5095,1050000.0200000003,305480,2020-12-01
2020,12,Alemania,PROMOTORA DE CAFE COLOMBIA S.A.,69,80,37590.4,4830,2020-12-01
2020,12,Alemania,SUCDEN COLOMBIA SAS,15088,17604,3157383.309999999,1056160,2020-12-01
2020,12,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,15089,17603,3680839.9899999993,1056230,2020-12-01
2020,12,Alemania,EXPOCOSURCA S.A. C.I.,825,963,177375.0,57750,2020-12-01
2021,1,Alemania,RACAFE & CIA S.C.A.,5780,6742,1304966.2499999998,404600,2021-01-01
2021,1,Alemania,SE ORIGIN  S.A.S,114,133,50000.0,7980,2021-01-01
2021,1,Alemania,SELECTO EXPORTADORES S.A.S.,180,211,70474.0,12600,2021-01-01
2021,1,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,7982,9314,1959752.3900000004,558740,2021-01-01
2021,1,Alemania,SKN CARIBECAFE SAS,4405,5136,1228836.5500000003,308350,2021-01-01
2021,1,Alemania,CONDOR SPECIALTY COFFEE S.A.S,7694,8976,1923469.39,538580,2021-01-01
2021,1,Alemania,COOPERATIVA DE CAFETALEROS DEL NORT,66,77,31612.86,4620,2021-01-01
2021,1,Alemania,SUCAFINA COLOMBIA S.A.S,1446,1687,349005.98999999993,101220,2021-01-01
2021,1,Alemania,SUNTERRA S.A.S.,221,259,195814.97,15470,2021-01-01
2021,1,Alemania,OLAM AGRO COLOMBIA S.A.S,615,718,140000.0,43050,2021-01-01
2021,1,Alemania,SUCDEN COLOMBIA SAS,14232,16603,2837749.3000000003,996240,2021-01-01
2021,1,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,275,321,70000.0,19250,2021-01-01
2021,1,Alemania,ECOLSIERRA EXPORT S.A.S,285,333,84915.75,19950,2021-01-01
2021,1,Alemania,GRUPO TAP S.A.S C.I.,275,322,50000.0,19250,2021-01-01
2021,1,Alemania,FEDERACION NACIONAL DE CAFETEROS,25442,29680,6727172.459999999,1780940,2021-01-01
2021,1,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,897,1048,233120.77999999997,62790,2021-01-01
2021,1,Alemania,CARCAFE LTDA,2850,3324,745619.2699999999,199500,2021-01-01
2021,1,Alemania,CARAVELA COLOMBIA S.A.S,311,363,66865.0,21770,2021-01-01
2021,1,Alemania,CAFEXPORT SARL SUCURSAL COLOMBIA,897,1047,150000.0,62790,2021-01-01
2021,1,Alemania,C. I. LOHAS BEANS S.A.S,275,320,70000.0,19250,2021-01-01
2021,1,Alemania,ASOCIACIÓN DE PRODUCTORES DEL,43,50,18334.25,3010,2021-01-01
2021,1,Alemania,ALTAMIRA SUPREMO S.A.S,562,658,124700.0,39340,2021-01-01
2021,1,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,7058,8234,1571177.15,494060,2021-01-01
2021,1,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,118272.0,32060,2021-01-01
2021,2,Alemania,PROMOTORA CAFE DE ALTURA SAS,229,268,280000.0,16030,2021-02-01
2021,2,Alemania,RACAFE & CIA S.C.A.,1453,1695,372095.13,101710,2021-02-01
2021,2,Alemania,SE ORIGIN  S.A.S,569,664,140000.0,39830,2021-02-01
2021,2,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,8611,10047,2173713.3399999994,602770,2021-02-01
2021,2,Alemania,SUCDEN COLOMBIA SAS,8678,10128,1680285.3800000004,607460,2021-02-01
2021,2,Alemania,AMARILLO EXPORT SAS,257,300,107540.56999999999,17990,2021-02-01
2021,2,Alemania,CAFE DON ANTONIO SAS,198,231,44199.7,13860,2021-02-01
2021,2,Alemania,SKN CARIBECAFE SAS,4680,5458,1273959.5700000003,327600,2021-02-01
2021,2,Alemania,SUCAFINA COLOMBIA S.A.S,600,700,140000.0,42000,2021-02-01
2021,2,Alemania,OLAM AGRO COLOMBIA S.A.S,2823,3293,640000.0100000001,197610,2021-02-01
2021,2,Alemania,CONDOR SPECIALTY COFFEE S.A.S,180,211,39000.009999999995,12600,2021-02-01
2021,2,Alemania,MASTERCOL TRADING SAS,330,384,82500.0,23100,2021-02-01
2021,2,Alemania,EXPORTADORA DEL SUMAPAZ SAS,25,29,8838.0,1750,2021-02-01
2021,2,Alemania,INNOVACION Y DESARROLLO TECNOLOGICO,60,71,55556.4,4200,2021-02-01
2021,2,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,8366,9759,2082285.4999999998,585620,2021-02-01
2021,2,Alemania,C. I. LOHAS BEANS S.A.S,275,320,70000.0,19250,2021-02-01
2021,2,Alemania,CAFE GRANJA LA ESPERANZA  S.A. C.I.,275,321,59125.0,19250,2021-02-01
2021,2,Alemania,CARCAFE LTDA,2747,3203,702785.94,192290,2021-02-01
2021,2,Alemania,COMERCIALIZADORA CUMBRES S.A.S,286,334,72339.8,20020,2021-02-01
2021,2,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,4497,5247,989999.9899999999,314790,2021-02-01
2021,2,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,10638,12408,2943187.1499999994,744660,2021-02-01
2021,2,Alemania,ECOLSIERRA EXPORT S.A.S,524,611,140000.0,36680,2021-02-01
2021,2,Alemania,EXPOCOSURCA S.A. C.I.,210,245,45150.0,14700,2021-02-01
2021,2,Alemania,FEDERACION NACIONAL DE CAFETEROS,17360,20258,4691003.96,1215200,2021-02-01
2021,2,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,10156,11848,2672392.8300000005,710920,2021-02-01
2021,3,Alemania,SUCAFINA COLOMBIA S.A.S,1198,1396,247217.24,83860,2021-03-01
2021,3,Alemania,OSITO COLOMBIA SAS,58,67,20000.0,4060,2021-03-01
2021,3,Alemania,RACAFE & CIA S.C.A.,3874,4517,1010638.7999999998,271180,2021-03-01
2021,3,Alemania,SANMIGUEL CIA COLOMBIANA AGRICOLA S,284,331,70000.0,19880,2021-03-01
2021,3,Alemania,SE ORIGIN  S.A.S,280,326,70000.0,19600,2021-03-01
2021,3,Alemania,TRILLADORAS DE LAS COOPERATVAS DE,550,643,100000.0,38500,2021-03-01
2021,3,Alemania,SUCDEN COLOMBIA SAS,8535,9956,1908199.74,597450,2021-03-01
2021,3,Alemania,OLAM AGRO COLOMBIA S.A.S,3027,3532,769999.99,211890,2021-03-01
2021,3,Alemania,CINCINNATI COFFEE COMPANY S.A.S.,839,977,210000.0,58730,2021-03-01
2021,3,Alemania,EXPORTADORA DEL SUMAPAZ SAS,33,38,10164.0,2310,2021-03-01
2021,3,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,9642,11249,2655325.5200000005,674940,2021-03-01
2021,3,Alemania,MASTERCOL TRADING SAS,275,320,70000.0,19250,2021-03-01
2021,3,Alemania,CONDOR SPECIALTY COFFEE S.A.S,2135,2491,567979.2100000001,149450,2021-03-01
2021,3,Alemania,INVERCAFE CERRITOS SOCIEDAD POR ACC,273,320,93140.74999999999,19110,2021-03-01
2021,3,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,1175,1371,250000.0,82250,2021-03-01
2021,3,Alemania,ALTAMIRA SUPREMO S.A.S,275,321,59125.0,19250,2021-03-01
2021,3,Alemania,ASOCIACION DE AUTORIDADES DEL CONSE,250,291,94540.6,17500,2021-03-01
2021,3,Alemania,CARCAFE LTDA,2612,3048,801875.41,182840,2021-03-01
2021,3,Alemania,COMERCIALIZADORA CUMBRES S.A.S,550,645,162602.0,38500,2021-03-01
2021,3,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,8046,9387,2117468.47,563220,2021-03-01
2021,3,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,6570,7667,1733057.2100000004,459900,2021-03-01
2021,3,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,5021,5856,1414505.2500000002,351470,2021-03-01
2021,3,Alemania,ECOLSIERRA EXPORT S.A.S,236,276,54959.36,16520,2021-03-01
2021,3,Alemania,FEDERACION NACIONAL DE CAFETEROS,16320,19040,4366511.930000001,1142400,2021-03-01
2021,3,Alemania,COMERCIALIZADORA TIERRA CAFE S.A.S.,397,465,66003.28,27790,2021-03-01
2021,4,Alemania,PROMOTORA DE CAFE COLOMBIA S.A.,56,66,34844.75,3920,2021-04-01
2021,4,Alemania,RACAFE & CIA S.C.A.,7088,8267,1396094.4999999998,496160,2021-04-01
2021,4,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,7351,8577,1910779.8899999997,514570,2021-04-01
2021,4,Alemania,SUCDEN COLOMBIA SAS,11100,12944,2877114.9800000004,777000,2021-04-01
2021,4,Alemania,SKN CARIBECAFE SAS,274,320,81024.2,19180,2021-04-01
2021,4,Alemania,SUCAFINA COLOMBIA S.A.S,1500,1749,349999.99,105000,2021-04-01
2021,4,Alemania,AMARILLO EXPORT SAS,232,270,108959.98000000001,16240,2021-04-01
2021,4,Alemania,SUNTERRA S.A.S.,29,34,30280.710000000003,2030,2021-04-01
2021,4,Alemania,OLAM AGRO COLOMBIA S.A.S,1801,2101,320000.01,126070,2021-04-01
2021,4,Alemania,PITACOFFEE SAS,143,167,63234.5,10010,2021-04-01
2021,4,Alemania,TRILLADORAS DE LAS COOPERATVAS DE,600,700,140000.0,42000,2021-04-01
2021,4,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,5443,6350,1199999.9999999998,381010,2021-04-01
2021,4,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,2646,3086,843594.1499999999,185220,2021-04-01
2021,4,Alemania,INCONEXUS S.A.S.,257,300,100000.0,17990,2021-04-01
2021,4,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,2958,3450,859356.2499999998,207060,2021-04-01
2021,4,Alemania,C. I. LOHAS BEANS S.A.S,286,334,70000.0,20020,2021-04-01
2021,4,Alemania,INDUSTRIAS ALIADAS S.A.S,458,534,118272.0,32060,2021-04-01
2021,4,Alemania,CAFE DE SANTA BARBARA S.A.S.,147,172,58577.42,10290,2021-04-01
2021,4,Alemania,CAFE GRANJA LA ESPERANZA  S.A. C.I.,226,263,64500.009999999995,15820,2021-04-01
2021,4,Alemania,CAFE COLSUAVES S.A.S,850,991,182750.0,59500,2021-04-01
2021,4,Alemania,COFCO INTERNATIONAL COLOMBIA SAS,299,349,50000.0,20930,2021-04-01
2021,4,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,3572,4170,988923.9699999999,250040,2021-04-01
2021,4,Alemania,ECOLSIERRA EXPORT S.A.S,250,292,70000.0,17500,2021-04-01
2021,4,Alemania,FEDERACION NACIONAL DE CAFETEROS,8764,10221,2419879.31,613480,2021-04-01
2021,4,Alemania,CARCAFE LTDA,2493,2910,758644.5299999998,174510,2021-04-01
2021,5,Alemania,OLAM AGRO COLOMBIA S.A.S,600,700,140088.93,42000,2021-05-01
2021,5,Alemania,SUCDEN COLOMBIA SAS,601,701,165145.36,42070,2021-05-01
2021,5,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,5003,5837,1339128.2699999998,350210,2021-05-01
2021,5,Alemania,RACAFE & CIA S.C.A.,2999,3500,769239.88,209930,2021-05-01
2021,5,Alemania,SUCAFINA COLOMBIA S.A.S,299,349,70000.0,20930,2021-05-01
2021,5,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,825,962,180000.0,57750,2021-05-01
2021,5,Alemania,HACIENDA CAFETERA LA PRADERA SAS,124,145,76273.65,8680,2021-05-01
2021,5,Alemania,FEDERACION NACIONAL DE CAFETEROS,3810,4444,1116054.1800000002,266700,2021-05-01
2021,5,Alemania,ECOLSIERRA EXPORT S.A.S,595,694,213766.0,41650,2021-05-01
2021,5,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,275,320,58791.72,19250,2021-05-01
2021,5,Alemania,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,595,694,169865.0,41650,2021-05-01
2021,6,Alemania,OLAM AGRO COLOMBIA S.A.S,1798,2097,420000.0,125860,2021-06-01
2021,6,Alemania,PROMOTORA CAFE DE ALTURA SAS,149,176,41053.56,10430,2021-06-01
2021,6,Alemania,RACAFE & CIA S.C.A.,5074,5920,1474600.25,355180,2021-06-01
2021,6,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,10450,12194,2812089.33,731500,2021-06-01
2021,6,Alemania,SUCDEN COLOMBIA SAS,11940,13930,2835264.62,835800,2021-06-01
2021,6,Alemania,ALEXCAFE S.A.S,1100,1281,236499.99999999997,77000,2021-06-01
2021,6,Alemania,COOPERATIVA DE CAFETALEROS DEL NORT,196,228,61197.98,13720,2021-06-01
2021,6,Alemania,MASTERCOL TRADING SAS,286,334,70000.0,20020,2021-06-01
2021,6,Alemania,SKN CARIBECAFE SAS,548,640,187997.14,38360,2021-06-01
2021,6,Alemania,SUCAFINA COLOMBIA S.A.S,300,350,75846.88,21000,2021-06-01
2021,6,Alemania,AMARILLO EXPORT SAS,238,280,151697.64999999997,16660,2021-06-01
2021,6,Alemania,SUNTERRA S.A.S.,130,152,81895.69,9100,2021-06-01
2021,6,Alemania,CONDOR SPECIALTY COFFEE S.A.S,899,1050,227710.58000000002,62930,2021-06-01
2021,6,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,1815,2118,489436.51000000007,127050,2021-06-01
2021,6,Alemania,COLOMBIA FREE COFFEE SAS,275,321,50000.0,19250,2021-06-01
2021,6,Alemania,INDUSTRIAS ALIADAS S.A.S,759,885,188388.0,53130,2021-06-01
2021,6,Alemania,LATORRE & DUTCH COFFEE COLOMBIA S.A,122,143,33353.57,8540,2021-06-01
2021,6,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,3846,4487,1225468.5199999998,269220,2021-06-01
2021,6,Alemania,ALTAMIRA SUPREMO S.A.S,3033,3539,654245.0,212310,2021-06-01
2021,6,Alemania,ASOCIACIÓN DE PRODUCTORES DEL,72,84,29453.94,5040,2021-06-01
2021,6,Alemania,CAFE GRANJA LA ESPERANZA  S.A. C.I.,265,310,60200.0,18550,2021-06-01
2021,6,Alemania,CARCAFE LTDA,833,972,226219.81,58310,2021-06-01
2021,6,Alemania,CAFE COLSUAVES S.A.S,284,332,61275.0,19880,2021-06-01
2021,6,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,5371,6267,1411349.97,375970,2021-06-01
2021,6,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,2656,3099,758490.6799999999,185920,2021-06-01
2021,6,Alemania,FEDERACION NACIONAL DE CAFETEROS,10899,12712,3183810.25,762930,2021-06-01
2021,6,Alemania,INCONEXUS S.A.S.,275,321,70000.0,19250,2021-06-01
2021,6,Alemania,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,3,4,21330.0,210,2021-06-01
2021,6,Alemania,COFCO INTERNATIONAL COLOMBIA SAS,2100,2451,490000.0,147000,2021-06-01
2021,7,Alemania,SUCDEN COLOMBIA SAS,8098,9446,2126833.35,566860,2021-07-01
2021,7,Alemania,RACAFE & CIA S.C.A.,4411,5145,1009999.9900000001,308770,2021-07-01
2021,7,Alemania,SELECTO EXPORTADORES S.A.S.,277,322,55265.71,19390,2021-07-01
2021,7,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,11360,13252,3052299.0,795200,2021-07-01
2021,7,Alemania,CONDOR SPECIALTY COFFEE S.A.S,902,1051,228028.74,63140,2021-07-01
2021,7,Alemania,COLOMBIAN COFFEE HUNTER SAS,13,15,7175.0,910,2021-07-01
2021,7,Alemania,SUCAFINA COLOMBIA S.A.S,2548,2973,640528.4400000001,178360,2021-07-01
2021,7,Alemania,AMARILLO EXPORT SAS,173,205,121600.17,12110,2021-07-01
2021,7,Alemania,SUNTERRA S.A.S.,27,33,32424.06,1890,2021-07-01
2021,7,Alemania,COLOMBIA FREE COFFEE SAS,825,963,150000.0,57750,2021-07-01
2021,7,Alemania,PROMOTORA CAFE DE ALTURA SAS,180,210,15000.0,12600,2021-07-01
2021,7,Alemania,SKN CARIBECAFE SAS,6454,7528,2084616.6600000001,451780,2021-07-01
2021,7,Alemania,OLAM AGRO COLOMBIA S.A.S,5693,6642,1329999.9900000002,398510,2021-07-01
2021,7,Alemania,INCONEXUS S.A.S.,224,262,40000.0,15680,2021-07-01
2021,7,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,2498,2913,619999.99,174860,2021-07-01
2021,7,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,7181,8375,2296160.4099999997,502670,2021-07-01
2021,7,Alemania,MASTERCOL TRADING SAS,100,118,60000.0,7000,2021-07-01
2021,7,Alemania,CARCAFE LTDA,6033,7039,1914855.8399999996,422310,2021-07-01
2021,7,Alemania,CENTRAL COOPERATIVA INDIGENA DEL,285,332,61274.98999999999,19950,2021-07-01
2021,7,Alemania,COFCO INTERNATIONAL COLOMBIA SAS,599,699,140000.0,41930,2021-07-01
