Año,Mes,País destino,Nombre exportador,Sacos de 70 kg. equivalente real Exportados,Sacos de 60 Kg. Exportados,Valor Factura (USD)*,total_kg,fecha
2019,11,Taiwan,FEDERACION NACIONAL DE CAFETEROS,1760,2054,397283.69999999995,246440,2019-11-01
2019,11,Taiwan,HACIENDA SANTA ELISA SAS,0,0,11782.279999999999,0,2019-11-01
2019,11,Taiwan,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,78,91,54409.74,10920,2019-11-01
2019,11,Taiwan,INNOVACION Y DESARROLLO TECNOLOGICO,130,152,153514.38999999998,18220,2019-11-01
2019,11,Taiwan,INVERCAFE LTDA.,163,190,58000.01,22810,2019-11-01
2019,11,Taiwan,LOUIS DREYFUS COMPANY COLOMBIA S.A.,274,320,70000.0,38380,2019-11-01
2019,11,Taiwan,RACAFE & CIA S.C.A.,1376,1605,253670.20999999996,192620,2019-11-01
2019,11,Taiwan,SKN CARIBECAFE LTDA,3023,3526,601809.45,423170,2019-11-01
2019,11,Trinidad yTobago,NESTLE DE COLOMBIA S.A.,135,157,37383.24,18870,2019-11-01
2019,11,Túnez,COMPAÑÍA CAFETERA LA MESETA S.A.,285,333,63333.74,39930,2019-11-01
2019,11,Turquía,COFCO INTERNATIONAL COLOMBIA SAS,275,321,50000.0,38510,2019-11-01
2019,11,Turquía,COMPAÑÍA CAFETERA LA MESETA S.A.,275,320,57371.82,38450,2019-11-01
2019,11,Turquía,RACAFE & CIA S.C.A.,824,961,175479.04,115340,2019-11-01
2019,11,Ucrania,COOPERATIVA CENTRAL DE CAFICULTORES,550,642,139151.44,77020,2019-11-01
2019,11,Ucrania,ENGELHART CTP COLOMBIA S.A.S.,274,320,50000.0,38380,2019-11-01
2019,11,Ucrania,OLAM AGRO COLOMBIA S.A.S,275,320,50000.0,38450,2019-11-01
2019,11,Uruguay,EXPOCOSURCA S.A. C.I.,41,47,17100.0,5690,2019-11-01
2019,12,Alemania,A LAUMAYER Y COMPAÑIA EXPORTADORES,15710,18303,3293393.6999999997,2197880,2019-12-01
2019,12,Alemania,ALEXCAFE SAS,1750,2039,300000.0,244840,2019-12-01
2019,12,Alemania,APU SAS,5,6,2522.04,710,2019-12-01
2019,12,Alemania,ASOCIACION DE AUTORIDADES DEL CONSE,280,327,105884.0,39220,2019-12-01
2019,12,Alemania,ASOCIACION DE PEQUEÑOS CAFICULTORE,4,5,2443.0,580,2019-12-01
2019,12,Alemania,AZAHAR COFFEE COMPANY S.A.S,177,207,350000.0,24810,2019-12-01
2019,12,Alemania,C. I. LOHAS BEANS S.A.S,275,320,70000.0,38450,2019-12-01
2019,12,Alemania,CAFE COLSUAVES S.A.S,550,642,118250.0,77020,2019-12-01
2019,12,Alemania,CAFE GRANJA LA ESPERANZA  S.A. C.I.,252,293,55255.0,35220,2019-12-01
2019,12,Alemania,CARAVELA COLOMBIA S.A.S,551,641,118680.0,77030,2019-12-01
2019,12,Alemania,CARCAFE LTDA,3875,4515,900482.9799999999,542150,2019-12-01
2019,12,Alemania,CENTRAL COOPERATIVA INDIGENA DEL,275,321,59125.0,38510,2019-12-01
2019,12,Alemania,COFCO INTERNATIONAL COLOMBIA SAS,7800,9094,1299999.98,1091640,2019-12-01
2019,12,Alemania,COMERCIALIZADORA TIERRA CAFE S.A.S.,287,334,94780.14,40130,2019-12-01
2019,12,Alemania,COMPAÑÍA CAFETERA LA MESETA S.A.,21995,25679,4724515.88,3080390,2019-12-01
2019,12,Alemania,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,7135,8316,1618486.31,998410,2019-12-01
2019,12,Alemania,COOPERATIVA CENTRAL DE CAFICULTORES,275,322,70647.89,38570,2019-12-01
2019,12,Alemania,COOPERATIVA DE CAFICULTORES DE ANDE,570,664,100000.0,79740,2019-12-01
2019,12,Alemania,COOPERATIVA DE CAFICULTORES DEL,550,642,100000.0,77020,2019-12-01
2019,12,Alemania,COOPERATIVA DE CAFICULTORES DEL SUR,1200,1399,258000.01,167940,2019-12-01
2019,12,Alemania,COOPERATIVA DEPARTAMENTAL DE,1800,2101,340000.0,252060,2019-12-01
2019,12,Alemania,ECOLSIERRA EXPORT S.A.S,250,292,70000.0,35020,2019-12-01
2019,12,Alemania,ENGELHART CTP COLOMBIA S.A.S.,5397,6280,1022585.5900000002,754590,2019-12-01
2019,12,Alemania,EXPOCOSURCA S.A. C.I.,560,653,120400.0,78380,2019-12-01
2019,12,Alemania,FEDERACION NACIONAL DE CAFETEROS,13655,15929,3366814.44,1911590,2019-12-01
2019,12,Alemania,G&B HIJOS SAS,156,183,44790.0,21900,2019-12-01
2019,12,Alemania,INDUSTRIAS ALIADAS S.A.S,916,1068,236544.0,128200,2019-12-01
2019,12,Alemania,INTEGRA TRADING SAS,2100,2460,350000.00999999995,294600,2019-12-01
2019,12,Alemania,INVERCAFE CERRITOS SOCIEDAD POR ACC,272,316,234285.71000000002,38000,2019-12-01
2019,12,Alemania,LOUIS DREYFUS COMPANY COLOMBIA S.A.,5100,5944,950000.02,713640,2019-12-01
2019,12,Alemania,RACAFE & CIA S.C.A.,2955,3445,570116.65,413550,2019-12-01
2019,12,Alemania,SKN CARIBECAFE LTDA,1375,1604,355755.96,192490,2019-12-01
2019,12,Alemania,SOCIEDAD EXPORTADORA DE CAFE DE,8120,9475,1864461.6300000001,1136900,2019-12-01
2019,12,Alemania,SUCAFINA COLOMBIA SAS,2000,2330,350071.88999999996,279800,2019-12-01
2019,12,Alemania,SUCDEN COLOMBIA SAS,600,696,151852.84,83760,2019-12-01
2019,12,Antillas Neerl,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,98,114,40826.009999999995,13700,2019-12-01
2019,12,Antillas Neerl,NESTLE DE COLOMBIA S.A.,386,451,108170.27,54080,2019-12-01
2019,12,Arabia Saudí,ALTAMIRA SUPREMO S.A.S,541,630,122000.0,75670,2019-12-01
2019,12,Argelia,COOPERATIVA CENTRAL DE CAFICULTORES,275,321,70585.64,38510,2019-12-01
2019,12,Argentina,D`ORIGENN S.A.S,203,236,71212.0,28370,2019-12-01
2019,12,Argentina,FEDERACION NACIONAL DE CAFETEROS,286,333,62857.0,40000,2019-12-01
2019,12,Argentina,PROMOTORA DE CAFE COLOMBIA S.A.,156,183,109908.0,21900,2019-12-01
2019,12,Aruba,ALMA TRADING SAS,5,6,2625.0,710,2019-12-01
2019,12,Aruba,COMERCIALIZADORA DEL NORTE CAWG S.A,8,10,5720.0,1160,2019-12-01
2019,12,Aruba,NESTLE DE COLOMBIA S.A.,365,426,100920.97,51110,2019-12-01
2019,12,Aruba,PRICESMART COLOMBIA SAS,32,38,14217.869999999999,4520,2019-12-01
2019,12,Australia,A LAUMAYER Y COMPAÑIA EXPORTADORES,285,332,65061.37,39870,2019-12-01
2019,12,Australia,AGPROCEM SPECIALITY COFFEE PLANADAS,275,319,59125.0,38390,2019-12-01
2019,12,Australia,ALEXCAFE SAS,272,317,50000.0,38060,2019-12-01
2019,12,Australia,ALTAMIRA SUPREMO S.A.S,544,635,120000.0,76180,2019-12-01
2019,12,Australia,AZAHAR COFFEE COMPANY S.A.S,554,643,120206.54000000001,77360,2019-12-01
2019,12,Australia,C. I. LOHAS BEANS S.A.S,544,635,140000.0,76180,2019-12-01
2019,12,Australia,CARAVELA COLOMBIA S.A.S,1452,1693,446985.02,203220,2019-12-01
2019,12,Australia,CARCAFE LTDA,275,321,61053.36,38510,2019-12-01
2019,12,Australia,COFCO INTERNATIONAL COLOMBIA SAS,550,641,100000.0,76960,2019-12-01
2019,12,Australia,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,274,319,68844.23,38320,2019-12-01
2019,12,Australia,CONDOR SPECIALTY COFFEE SOCIEDAD PO,1160,1352,202512.5,162320,2019-12-01
2019,12,Australia,COOPERATIVA DE CAFICULTORES DE ANDE,1144,1333,286629.48,160060,2019-12-01
2019,12,Australia,ENGELHART CTP COLOMBIA S.A.S.,275,320,48000.0,38450,2019-12-01
2019,12,Australia,FEDERACION NACIONAL DE CAFETEROS,824,961,175200.37,115340,2019-12-01
2019,12,Australia,FLAVOR EQUATION SAS,103,119,49999.97999999999,14350,2019-12-01
2019,12,Australia,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,249,290,67268.8,34830,2019-12-01
2019,12,Australia,INVERCAFE CERRITOS SOCIEDAD POR ACC,507,590,203297.13999999998,70890,2019-12-01
2019,12,Australia,IXTAPA S.A.S.,275,320,50000.0,38450,2019-12-01
2019,12,Australia,RACAFE & CIA S.C.A.,2529,2950,571424.8099999999,354030,2019-12-01
2019,12,Australia,SKN CARIBECAFE LTDA,825,961,200727.42,115410,2019-12-01
2019,12,Australia,SUCAFINA COLOMBIA SAS,275,322,50000.0,38570,2019-12-01
2019,12,Australia,SUCDEN COLOMBIA SAS,544,635,100000.0,76180,2019-12-01
2019,12,Australia,TERESITA EXPORTADORES DE CAFÉ S.A.,285,332,105487.55,39870,2019-12-01
2019,12,Bélgica,A LAUMAYER Y COMPAÑIA EXPORTADORES,1455,1693,323491.17999999993,203430,2019-12-01
2019,12,Bélgica,BANCA EXPORTADORA S.A BANEXPORT,215,253,69599.23,30230,2019-12-01
2019,12,Bélgica,CARCAFE LTDA,3900,4531,1002832.1600000001,544860,2019-12-01
2019,12,Bélgica,CATA CAFE EXPORT SAS,20,22,2555.0000000000005,2720,2019-12-01
2019,12,Bélgica,COFCO INTERNATIONAL COLOMBIA SAS,1800,2099,299999.99,251940,2019-12-01
2019,12,Bélgica,COMPAÑÍA CAFETERA LA MESETA S.A.,3875,4519,840813.4900000001,542390,2019-12-01
2019,12,Bélgica,CONDOR SPECIALTY COFFEE SOCIEDAD PO,5400,6295,1004026.06,755700,2019-12-01
2019,12,Bélgica,ECOLSIERRA EXPORT S.A.S,285,333,70000.0,39930,2019-12-01
2019,12,Bélgica,ENGELHART CTP COLOMBIA S.A.S.,1200,1396,199999.99,167760,2019-12-01
2019,12,Bélgica,EXPOCOSURCA S.A. C.I.,268,313,57620.01,37540,2019-12-01
2019,12,Bélgica,F.F.T COLOMBIA S.A.S,212,250,100000.01,29840,2019-12-01
2019,12,Bélgica,FEDERACION NACIONAL DE CAFETEROS,12967,15112,3362971.35,1814410,2019-12-01
2019,12,Bélgica,INCONEXUS S.A.S,229,268,222000.0,32110,2019-12-01
2019,12,Bélgica,INDUSTRIAS ALIADAS S.A.S,301,351,63585.0,42130,2019-12-01
2019,12,Bélgica,LOUIS DREYFUS COMPANY COLOMBIA S.A.,4500,5244,870000.01,629640,2019-12-01
2019,12,Bélgica,OLAM AGRO COLOMBIA S.A.S,900,1051,150000.00999999998,126060,2019-12-01
2019,12,Bélgica,RACAFE & CIA S.C.A.,285,333,50000.0,39930,2019-12-01
2019,12,Bélgica,SE ORIGIN  S.A.S,285,332,69599.22,39870,2019-12-01
2019,12,Bélgica,SIRUMA COFFEE S.A.S.,250,291,70000.0,34960,2019-12-01
2019,12,Bélgica,SKN CARIBECAFE LTDA,6325,7365,1738308.9800000004,884650,2019-12-01
2019,12,Bélgica,SOCIEDAD EXPORTADORA DE CAFE DE,2000,2342,462021.85,280520,2019-12-01
2019,12,Bélgica,SUCAFINA COLOMBIA SAS,20944,24417,5124928.12,2931100,2019-12-01
2019,12,Bolivia,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,133,156,48003.85,18670,2019-12-01
2019,12,Bolivia,NESTLE DE COLOMBIA S.A.,54,63,22157.6,7560,2019-12-01
2019,12,Brasil,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,27,32,12402.0,3810,2019-12-01
2019,12,Bulgaria,PROMOTORA DE CAFE COLOMBIA S.A.,15,17,11673.609999999999,2070,2019-12-01
2019,12,Canadá,A COFFEE SAS,31,36,13348.68,4330,2019-12-01
2019,12,Canadá,A LAUMAYER Y COMPAÑIA EXPORTADORES,4950,5768,1130823.83,692580,2019-12-01
2019,12,Canadá,ALEXCAFE SAS,275,320,50000.0,38450,2019-12-01
2019,12,Canadá,AZAHAR COFFEE COMPANY S.A.S,275,319,69111.12,38390,2019-12-01
2019,12,Canadá,BANCA EXPORTADORA S.A BANEXPORT,562,655,150000.0,78640,2019-12-01
2019,12,Canadá,CAFEXPORT SARL SUCURSAL COLOMBIA,285,332,73013.44,39870,2019-12-01
2019,12,Canadá,CARCAFE LTDA,16225,18889,2789311.909999999,2269090,2019-12-01
2019,12,Canadá,COFCO INTERNATIONAL COLOMBIA SAS,275,321,50000.0,38510,2019-12-01
2019,12,Canadá,COMPAÑÍA CAFETERA LA MESETA S.A.,825,962,169441.34,115470,2019-12-01
2019,12,Canadá,COOPERATIVA CENTRAL DE CAFICULTORES,250,292,63449.18000000001,35020,2019-12-01
2019,12,Canadá,COOPERATIVA DE CAFICULTORES DE ANDE,1645,1916,318489.24,230110,2019-12-01
2019,12,Canadá,COOPERATIVA DEPARTAMENTAL DE,500,581,140000.0,69860,2019-12-01
2019,12,Canadá,ECOLSIERRA EXPORT S.A.S,275,321,70000.0,38510,2019-12-01
2019,12,Canadá,ENGELHART CTP COLOMBIA S.A.S.,1925,2243,350000.01,269330,2019-12-01
2019,12,Canadá,EXPOCOSURCA S.A. C.I.,268,312,57620.0,37480,2019-12-01
2019,12,Canadá,FEDERACION NACIONAL DE CAFETEROS,25748,30035,5403251.920000001,3604460,2019-12-01
2019,12,Canadá,GUALANDAY TRADERS SAS,1100,1285,248217.0,154100,2019-12-01
2019,12,Canadá,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,224,260,71177.0,31280,2019-12-01
2019,12,Canadá,INTEGRA TRADING SAS,3850,4491,817985.8099999999,538960,2019-12-01
2019,12,Canadá,IXTAPA S.A.S.,275,320,50000.0,38450,2019-12-01
2019,12,Canadá,LOUIS DREYFUS COMPANY COLOMBIA S.A.,1100,1283,239999.99999999997,153980,2019-12-01
2019,12,Canadá,OLAM AGRO COLOMBIA S.A.S,6325,7381,1370000.0000000005,885610,2019-12-01
2019,12,Canadá,RACAFE & CIA S.C.A.,6050,7055,1337287.6900000002,846800,2019-12-01
2019,12,Canadá,SELECTO EXPORTADORES S.A.S.,825,963,237777.99,115530,2019-12-01
2019,12,Canadá,SKN CARIBECAFE LTDA,8260,9628,1755329.8299999998,1155880,2019-12-01
2019,12,Canadá,SOCIEDAD EXPORTADORA DE CAFE DE,6650,7763,1397825.42,931280,2019-12-01
2019,12,Canadá,SUCAFINA COLOMBIA SAS,1925,2239,349999.98999999993,269090,2019-12-01
2019,12,Canadá,SUCDEN COLOMBIA SAS,2475,2872,449999.99,345570,2019-12-01
2019,12,Canadá,TRILLADORAS DE LAS COOPERATVAS DE,550,641,120285.37,76960,2019-12-01
2019,12,Chile,DESCAFEINADORA COLOMBIANA S.A.S,47,55,16682.4,6590,2019-12-01
2019,12,Chile,FEDERACION NACIONAL DE CAFETEROS,1138,1327,507536.07,159280,2019-12-01
2019,12,Chile,FLOR DE APIA SAS,273,318,74849.99999999999,38190,2019-12-01
2019,12,Chile,G&B HIJOS SAS,4,4,2301.4,520,2019-12-01
2019,12,Chile,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,756,883,259672.18999999997,105900,2019-12-01
2019,12,Chile,INDUSTRIA DE PRODUCTOS ALIMENTICIOS,226,264,67520.0,31660,2019-12-01
2019,12,Chile,INVERCAFE LTDA.,4,5,2000.0,580,2019-12-01
2019,12,Chile,NESTLE DE COLOMBIA S.A.,564,658,111918.4,78960,2019-12-01
2019,12,Chile,PROMOTORA DE CAFE COLOMBIA S.A.,7,8,6433.68,970,2019-12-01
2019,12,China,A LAUMAYER Y COMPAÑIA EXPORTADORES,275,321,65131.84,38510,2019-12-01
2019,12,China,AGROSURA SAS ZOMAC,13,15,19240.0,1810,2019-12-01
2019,12,China,ALEXCAFE SAS,275,320,50000.0,38450,2019-12-01
2019,12,China,BANCA EXPORTADORA S.A BANEXPORT,84,98,25000.0,11760,2019-12-01
2019,12,China,CARAVELA COLOMBIA S.A.S,275,321,59125.0,38510,2019-12-01
2019,12,China,CARCAFE LTDA,1650,1915,366489.44999999995,230400,2019-12-01
2019,12,China,COMPAÑÍA CAFETERA LA MESETA S.A.,275,319,53998.33,38390,2019-12-01
2019,12,China,CONDOR SPECIALTY COFFEE SOCIEDAD PO,550,643,100000.0,77080,2019-12-01
2019,12,China,FEDERACION NACIONAL DE CAFETEROS,560,652,120454.59,78320,2019-12-01
2019,12,China,HACIENDA SANTA ELISA SAS,12,12,50000.01,1560,2019-12-01
2019,12,China,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,97,113,40858.28,13570,2019-12-01
2019,12,China,LOUIS DREYFUS COMPANY COLOMBIA S.A.,275,321,50000.0,38510,2019-12-01
2019,12,China,NESTLE DE COLOMBIA S.A.,99,115,20721.4,13830,2019-12-01
2019,12,China,OLAM AGRO COLOMBIA S.A.S,275,321,49999.99,38510,2019-12-01
2019,12,China,RACAFE & CIA S.C.A.,1925,2243,375758.05999999994,269330,2019-12-01
2019,12,China,SKN CARIBECAFE LTDA,550,639,120324.36,76840,2019-12-01
2019,12,China,SOCIEDAD EXPORTADORA DE CAFE DE,375,437,40088.98,52470,2019-12-01
2019,12,China,TRADING SPECIALTY COLOMBIA SAS,24,28,9015.0,3360,2019-12-01
2019,12,China,TRILLADORA COMERCIALIZADORA Y,15,16,8729.0,2010,2019-12-01
2019,12,China,VALLE DEL CAFÉ COLOMBIA S.A.S.,48,56,11381.0,6720,2019-12-01
2019,12,Chipre,ENGELHART CTP COLOMBIA S.A.S.,275,320,57087.08,38450,2019-12-01
2019,12,Colombia,CAFE QUINDIO S.A.S.,4,6,3533.31,640,2019-12-01
2019,12,Colombia,FEDERACION NACIONAL DE CAFETEROS,186,217,33635.0,26040,2019-12-01
2019,12,Colombia,PROMOTORA DE CAFE COLOMBIA S.A.,32,39,22185.21,4580,2019-12-01
2019,12,Colombia,TELMO J. DIAZ Y COMPAÑÍA S.A.,11,13,10593.400000000001,1550,2019-12-01
2019,12,Colombia,TOSTACAFE SAS,48,56,24644.0,6720,2019-12-01
2019,12,Colombia,VIVE CAFE S.A.,23,27,17488.329999999998,3230,2019-12-01
2019,12,Corea del Sur,A LAUMAYER Y COMPAÑIA EXPORTADORES,275,321,57930.85,38510,2019-12-01
2019,12,Corea del Sur,AGROPECUARIA ORGÁNICA TATAMÁ SAS,276,322,92048.25,38640,2019-12-01
2019,12,Corea del Sur,ALEXCAFE SAS,250,293,50000.0,35080,2019-12-01
2019,12,Corea del Sur,AMATIVO S.A.S.,275,320,82005.0,38450,2019-12-01
2019,12,Corea del Sur,AZAHAR COFFEE COMPANY S.A.S,275,321,69244.90999999999,38510,2019-12-01
2019,12,Corea del Sur,BANCA EXPORTADORA S.A BANEXPORT,339,397,91999.98000000001,47550,2019-12-01
2019,12,Corea del Sur,CARCAFE LTDA,550,642,134856.28,77020,2019-12-01
2019,12,Corea del Sur,COMPAÑÍA CAFETERA LA MESETA S.A.,720,839,142401.97,100740,2019-12-01
2019,12,Corea del Sur,CONDOR SPECIALTY COFFEE SOCIEDAD PO,825,961,167336.54999999996,115410,2019-12-01
2019,12,Corea del Sur,COOPERATIVA DE CAFICULTORES DE ANDE,1908,2228,350000.0,267240,2019-12-01
2019,12,Corea del Sur,DESCAFEINADORA COLOMBIANA S.A.S,111,130,39870.0,15570,2019-12-01
2019,12,Corea del Sur,EXPOCOSURCA S.A. C.I.,275,321,59125.0,38510,2019-12-01
2019,12,Corea del Sur,FEDERACION NACIONAL DE CAFETEROS,2174,2537,484308.47000000003,304400,2019-12-01
2019,12,Corea del Sur,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,905,1057,336020.0,126770,2019-12-01
2019,12,Corea del Sur,INDUSTRIAS ALIADAS S.A.S,254,296,119807.16,35540,2019-12-01
2019,12,Corea del Sur,INTEGRA TRADING SAS,1100,1280,200000.0,153800,2019-12-01
2019,12,Corea del Sur,INVERSIONES ECHEVERRI BARSA S.A.S,275,321,50000.0,38510,2019-12-01
2019,12,Corea del Sur,LOUIS DREYFUS COMPANY COLOMBIA S.A.,3025,3539,610000.01,424090,2019-12-01
2019,12,Corea del Sur,OLAM AGRO COLOMBIA S.A.S,17935,20927,3740084.959999999,2511070,2019-12-01
2019,12,Corea del Sur,RACAFE & CIA S.C.A.,1875,2187,371457.89,262470,2019-12-01
2019,12,Corea del Sur,SELECTO EXPORTADORES S.A.S.,275,321,59622.0,38510,2019-12-01
2019,12,Corea del Sur,SKN CARIBECAFE LTDA,2985,3481,623026.99,417810,2019-12-01
2019,12,Corea del Sur,SOCIEDAD EXPORTADORA DE CAFE DE,157,183,50000.0,21970,2019-12-01
2019,12,Corea del Sur,SUCAFINA COLOMBIA SAS,825,965,150000.0,115650,2019-12-01
2019,12,Corea del Sur,VIVE CAFE S.A.,5,6,3000.0,710,2019-12-01
2019,12,Costa Rica,FEDERACION NACIONAL DE CAFETEROS,19,22,13075.0,2650,2019-12-01
2019,12,Costa Rica,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,23,28,5247.49,3290,2019-12-01
2019,12,Costa Rica,PRICESMART COLOMBIA SAS,82,95,35327.65,11440,2019-12-01
2019,12,Costa Rica,PROMOTORA DE CAFE COLOMBIA S.A.,19,22,10009.72,2650,2019-12-01
2019,12,Cuba,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,103,120,24796.8,14410,2019-12-01
2019,12,Dinamarca,FEDERACION NACIONAL DE CAFETEROS,310,362,64012.63,43420,2019-12-01
2019,12,Dinamarca,OLAM AGRO COLOMBIA S.A.S,1200,1403,280000.0,168180,2019-12-01
2019,12,Dinamarca,SOCIEDAD EXPORTADORA DE CAFE DE,600,700,119192.87,84000,2019-12-01
2019,12,Dominica,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,14,16,8118.96,1940,2019-12-01
2019,12,E.A.U.,COMPAÑÍA CAFETERA LA MESETA S.A.,255,298,63660.09,35730,2019-12-01
2019,12,E.A.U.,RACAFE & CIA S.C.A.,815,952,150000.0,114170,2019-12-01
2019,12,E.A.U.,SUNTERRA SAS,8,10,11418.099999999999,1160,2019-12-01
2019,12,E.A.U.,TRILLADORA COMERCIALIZADORA Y,8,10,13456.0,1160,2019-12-01
2019,12,Ecuador,FEDERACION NACIONAL DE CAFETEROS,1456,1690,866356.45,203320,2019-12-01
2019,12,Ecuador,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,227,265,87839.04000000001,31790,2019-12-01
2019,12,Ecuador,PROMOTORA DE CAFE COLOMBIA S.A.,32,37,29864.82,4460,2019-12-01
2019,12,EE.UU.,A LAUMAYER Y COMPAÑIA EXPORTADORES,10800,12577,2382596.5900000003,1510620,2019-12-01
2019,12,EE.UU.,AGPROCEM SPECIALITY COFFEE PLANADAS,1122,1303,273730.0,156720,2019-12-01
2019,12,EE.UU.,AGUMOSOT SAS,1100,1277,294000.0,153620,2019-12-01
2019,12,EE.UU.,ALEXCAFE SAS,4125,4807,750000.0,577170,2019-12-01
2019,12,EE.UU.,ALTAMIRA SUPREMO S.A.S,2200,2560,400000.00999999995,307600,2019-12-01
2019,12,EE.UU.,AZAHAR COFFEE COMPANY S.A.S,1309,1524,311063.79999999993,183070,2019-12-01
2019,12,EE.UU.,BANCA EXPORTADORA S.A BANEXPORT,3275,3821,568625.68,458510,2019-12-01
2019,12,EE.UU.,BENEFICIO BAJAREQUE SUR SAS,4950,5770,1260000.0099999998,692700,2019-12-01
2019,12,EE.UU.,C. I. LOHAS BEANS S.A.S,3445,4016,890000.0099999999,482110,2019-12-01
2019,12,EE.UU.,CAFE COLSUAVES S.A.S,275,321,59125.0,38510,2019-12-01
2019,12,EE.UU.,CAFE DE SANTA BARBARA S.A.S.,3012,3519,1050026.5900000003,421980,2019-12-01
2019,12,EE.UU.,CAFE DEVOTION S.A.S.,168,195,99909.5,23460,2019-12-01
2019,12,EE.UU.,CAFE GRANJA LA ESPERANZA  S.A. C.I.,481,562,106209.98999999999,67390,2019-12-01
2019,12,EE.UU.,CAFE QUINDIO S.A.S.,11,14,4217.0,1610,2019-12-01
2019,12,EE.UU.,CAMPESINO COFFEE S.A.S.,593,691,412310.63,82970,2019-12-01
2019,12,EE.UU.,CARAVELA COLOMBIA S.A.S,2309,2695,509549.99,323330,2019-12-01
2019,12,EE.UU.,CARCAFE LTDA,62308,72551,13580839.079999996,8714620,2019-12-01
2019,12,EE.UU.,COFCO INTERNATIONAL COLOMBIA SAS,5300,6182,950000.03,741920,2019-12-01
2019,12,EE.UU.,COFFEE ROASTING S.A.S,23,27,4537.37,3230,2019-12-01
2019,12,EE.UU.,COMERCIALIZADORA INTERNACIONAL,10,12,4755.35,1420,2019-12-01
2019,12,EE.UU.,COMPAÑÍA CAFETERA LA MESETA S.A.,58415,68160,12270000.38,8178650,2019-12-01
2019,12,EE.UU.,COMPAÑIA NACIONAL DEL CAFÉ S.A.S,825,963,169056.87,115530,2019-12-01
2019,12,EE.UU.,CONDOR SPECIALTY COFFEE SOCIEDAD PO,28626,33347,5447378.920000002,4004640,2019-12-01
2019,12,EE.UU.,CONGALES ECHEVERRI y CIA S.C.A.,1375,1608,250000.0,192730,2019-12-01
2019,12,EE.UU.,COOPERATIVA CENTRAL DE CAFICULTORES,1100,1284,200000.0,154040,2019-12-01
2019,12,EE.UU.,COOPERATIVA DE CAFICULTORES DE ANDE,3025,3524,647522.4500000001,423190,2019-12-01
2019,12,EE.UU.,COOPERATIVA DE CAFICULTORES DEL SUR,2200,2572,473000.0,308320,2019-12-01
2019,12,EE.UU.,COOPERATIVA DEPARTAMENTAL DE,2200,2562,419999.99999999994,307720,2019-12-01
2019,12,EE.UU.,D`ORIGENN S.A.S,9,10,3876.0,1230,2019-12-01
2019,12,EE.UU.,DESCAFEINADORA COLOMBIANA S.A.S,2305,2690,522753.1,322750,2019-12-01
2019,12,EE.UU.,ECOLSIERRA EXPORT S.A.S,275,321,70000.0,38510,2019-12-01
2019,12,EE.UU.,ENGELHART CTP COLOMBIA S.A.S.,15908,18526,2857128.200000001,2225120,2019-12-01
2019,12,EE.UU.,EXPOCOSURCA S.A. C.I.,1087,1270,233705.0,152290,2019-12-01
2019,12,EE.UU.,EXPORTADORA DE CAFE ISABELITA SAS,550,642,136118.39,77020,2019-12-01
2019,12,EE.UU.,F.F.T COLOMBIA S.A.S,256,299,110000.0,35860,2019-12-01
2019,12,EE.UU.,FEDERACION NACIONAL DE CAFETEROS,47539,55459,10852887.529999996,6655270,2019-12-01
2019,12,EE.UU.,FLAVOR EQUATION SAS,550,641,139198.44,76960,2019-12-01
2019,12,EE.UU.,GARCIA & ARANDA ASOCIADOS SAS,16,19,3330.9700000000003,2260,2019-12-01
2019,12,EE.UU.,GOMEZ MORA S.A.,275,321,61157.33,38510,2019-12-01
2019,12,EE.UU.,GRUPO TAP S.A.S C.I.,250,292,73386.27,35020,2019-12-01
2019,12,EE.UU.,GUALANDAY TRADERS SAS,1375,1607,307560.0,192670,2019-12-01
2019,12,EE.UU.,HACIENDA CAFETERA LA PRADERA SAS,30,35,10955.0,4200,2019-12-01
2019,12,EE.UU.,HACIENDA SANTA ELISA SAS,10,12,59861.18,1420,2019-12-01
2019,12,EE.UU.,INCONEXUS S.A.S,1103,1286,460000.01,154370,2019-12-01
2019,12,EE.UU.,INDUSTRIA COLOMBIANA DE CAFÉ S.A.S.,16857,19671,6867936.970000002,2360250,2019-12-01
2019,12,EE.UU.,INDUSTRIAS ALIADAS S.A.S,3008,3512,981712.8799999999,421280,2019-12-01
2019,12,EE.UU.,INTEGRA TRADING SAS,6875,8013,1366977.07,962030,2019-12-01
2019,12,EE.UU.,INVERCAFE CERRITOS SOCIEDAD POR ACC,279,326,55762.86,39090,2019-12-01
